timestamp,tx,ty,tz,qx,qy,qz,qw,vx,vy,vz
1768224349.459224,-0.0201682953623565,0.01763808058267117,0.09429155750258532,0.8281085620743184,-0.020021209707342197,0.5577770916660745,0.05215435354402677,-0.07665970413505634,0.11291374122458764,0.24811183737989972
1768224349.5582144,-0.02834661870920208,0.03109987732297214,0.11528403488061742,0.8305062920358957,-0.026313793396523556,0.5528713900644127,0.06245085439060541,-0.10048620965263781,0.1456571686925891,0.18208087387479382
1768224349.6616824,-0.03996628396171539,0.04707305620452182,0.1312832372734309,0.8314273531426384,-0.029259808183987754,0.5507915119912491,0.06709046422298953,-0.13057110473491398,0.1850939648365359,0.14792676430084384
1768224349.7646596,-0.05366855196142021,0.06589589745191296,0.1436083714043846,0.8305044485446933,-0.029979133660756593,0.5519707155436926,0.0684977494127329,-0.15926498218323606,0.20787555321869655,0.10574913005202952
1768224349.8591092,-0.07026693588002715,0.0871549886932913,0.15415534043050483,0.8294637287224748,-0.028754490972982622,0.5537352111814877,0.06738262298609707,-0.17111565821078517,0.2392597504173804,0.10263780407987624
1768224349.9605203,-0.08745175885285118,0.11134622159041133,0.16892153275864064,0.8284503886610365,-0.02508827908994293,0.5560445020450122,0.06208899681261865,-0.16694749745535314,0.29153833724565925,0.18363633238290503
1768224350.0615368,-0.10572382331066767,0.13771305754924407,0.19143201740324267,0.828374921653736,-0.020784046985297303,0.5572492556416938,0.053256733403936635,-0.1752294415042849,0.30898732313975125,0.24526278196563542
1768224350.1622949,-0.12962429449464646,0.16052882289572207,0.2216462670493471,0.8274820525213807,-0.006738136592936792,0.5605166050871128,0.032391136007793565,-0.1860204321177814,0.3186130387010921,0.3019935631354107
1768224350.2632635,-0.15174370087568498,0.1889896856620904,0.251228110610684,0.8288395888043688,-0.0029800213031280715,0.5591441607557001,0.019335537138689022,-0.20344100555525876,0.33972163151520063,0.23669235837705593
1768224350.3594341,-0.17458506669247936,0.21957224968678235,0.273125484773501,0.8303108801534447,-0.006082043180629983,0.5572323921842576,0.00623796041754859,-0.21834591556704389,0.35067892711138815,0.16100602426449412
1768224350.4576762,-0.2001283693817238,0.25162652504869554,0.2835735081764554,0.8302912520434327,-0.01355868199056598,0.5571143883816422,-0.007493809510273861,-0.2567523401999037,0.3062529707735474,0.05983837503796742
1768224350.5610604,-0.2239314493779938,0.28361731966253556,0.2860488404986011,0.8318945154354479,-0.01936956675838452,0.5545179015902811,-0.009286112637978346,-0.2638306477439177,0.2721953294391202,-0.012449911157495917
1768224350.65972,-0.24761282249845729,0.3137480635153721,0.28150995509988647,0.8317589765609116,-0.01769454376156414,0.5548201838521624,0.006202549610284525,-0.2769816418814232,0.2536185326656616,-0.06709299831986497
1768224350.7603486,-0.27605272873271985,0.3386443758266758,0.2742781292073948,0.8311255330932973,-0.011462649821886255,0.5556821020251502,0.017786438326823056,-0.2943311652184203,0.22854410981749196,-0.05763099237167284
1768224350.856801,-0.3027159701180308,0.3685398100352597,0.267966797317459,0.829954684267646,-0.01062672134280941,0.5570055715408173,0.02840929650980537,-0.3031396646911152,0.2535850636681873,-0.050777494123052644
1768224350.9605322,-0.32978309849439136,0.40107217935882944,0.26252714740679056,0.8299781777139943,-0.014799241106516885,0.556431299512853,0.036075142462178356,-0.3075453437480856,0.29737074794033647,-0.028584819917142863
1768224351.053258,-0.35988748073099747,0.4325410079011711,0.26014504615577394,0.8371699074609621,-0.021315822409289267,0.5454671108860438,0.03402664688817084,-0.3087656863971338,0.29975011225420345,-0.012332591998340827
1768224351.1549442,-0.38879060620292905,0.46198595786488356,0.2586350376161594,0.8452737616660376,-0.02605580516581368,0.5329703542723108,0.02785613618137749,-0.27877968907056394,0.2857160869807038,0.014533353333049653
1768224351.2578328,-0.41319667012242006,0.4913245064750257,0.26149525398447093,0.8486149808494006,-0.030759257713333783,0.5274465414673543,0.026582479888513706,-0.21384809794533274,0.2764548715596042,0.05839938883340765
1768224351.3636842,-0.42771869475852814,0.5183530381160802,0.2666849522633541,0.8459725357301316,-0.03313168420457638,0.5314210719492566,0.028712446437086096,-0.14282860525384827,0.24481373285506627,0.09239676025671822
1768224351.4597564,-0.43455301146144965,0.5455519259077981,0.26937725451539973,0.8409516463766056,-0.037195909552581535,0.5387807466659107,0.033646690641973245,-0.08878473613225989,0.21734697762090235,0.11261299095616902
1768224351.559339,-0.4374670948394644,0.5683127098567574,0.27623574027654807,0.8376326856898715,-0.03941876165948092,0.5436143022314774,0.03607125590535829,-0.02759719476517962,0.1889819269273947,0.1316448525544944
1768224351.6595824,-0.4326860941691061,0.5898912852693592,0.2793433675159445,0.8328708906570216,-0.04528800580513959,0.5500640888395227,0.041286489261245354,0.018420056693865244,0.14684261819837013,0.07573729952876378
1768224351.760733,-0.4250806938942514,0.6077721130829059,0.27647587016285485,0.8283410543208876,-0.048926544610120797,0.5561396732488714,0.04653981948517693,0.05450148585218015,0.11067755670484848,-0.0022640674913895925
1768224351.8545835,-0.4163116415849811,0.6206250340786023,0.2719620386413801,0.8239123780227473,-0.05114526927578915,0.562126783779623,0.05065603349242553,0.07499352297713044,0.09054725776211792,0.01884446001607665
1768224351.9564862,-0.4080347949523476,0.6303461766937416,0.2792185273729873,0.8200016903493897,-0.0497324651448797,0.5676315571151058,0.05402152443089192,0.09826724522554606,0.07073144972384005,0.1505513327575963
1768224352.0563943,-0.3982087427866485,0.6398088013259684,0.3025794597636108,0.817694902480833,-0.048219165412230876,0.5705164407575644,0.059673690761753384,0.07171256196363006,0.06930574181542361,0.30342100518853854
1768224352.1570303,-0.3892868239598893,0.6494155799205017,0.3361105351564394,0.8161262882371887,-0.04698073245456778,0.5722818556485935,0.06499361600668409,0.07589109884741449,0.07053683621290106,0.3230819828580506
1768224352.257808,-0.3809365446650077,0.6581729610858995,0.3645852270763269,0.8145575088563334,-0.04723741472636978,0.5741114684580437,0.0682694162907685,0.042627254841212575,0.0817342172715034,0.23431258760562118
1768224352.3585885,-0.37578196243899115,0.6664694117074385,0.3858387693328249,0.8134183288455559,-0.04764898027218861,0.5754325982355836,0.07040967167207515,0.035155708900023716,0.09098012761385421,0.20245334305889134
1768224352.457318,-0.36968111588530045,0.6759317340555829,0.4080867034967875,0.8128475494060307,-0.04696311225745841,0.5762276697954445,0.07095773441857076,0.0365749751706745,0.09440681857279798,0.23196287834300167
1768224352.5575159,-0.3674352960722203,0.685239035990698,0.43125847387077054,0.8123939586940151,-0.04586375419006817,0.5769069401173257,0.07135092412523088,0.0234033468417106,0.11231232585837599,0.24037103275327243
1768224352.6609268,-0.3634516594159551,0.6970062142800645,0.45454960643192843,0.8137811129147995,-0.04430877150779887,0.5753904440618776,0.06872313957391284,0.01663523749825573,0.13442705506935837,0.23794252122794615
1768224352.7508247,-0.364144082800766,0.7087649892023767,0.47531057920968434,0.8165241878782652,-0.04492789357418705,0.5717080921669538,0.06648001458745108,-0.0025803256021222423,0.12754257076449105,0.17689719932622247
1768224352.8551257,-0.3642752680156918,0.7206997930665486,0.48680778184368556,0.8169749607787592,-0.04437257865053418,0.571248619634714,0.0652533699503798,0.004588020672195313,0.12950866951677356,0.051631518187660236
1768224352.9534936,-0.36496080523356544,0.7332103185304163,0.4874911192240935,0.8166091096771299,-0.04779237326238767,0.5717725474514745,0.06278220314010612,0.0005042212324837866,0.13621125604749743,-0.067181288030397
1768224353.056302,-0.36673790807232626,0.7454897420718118,0.48472491526028094,0.8186204905981374,-0.05484610240835457,0.5689130643287039,0.05648294131506681,-0.010466268785907812,0.10072493215701928,-0.006510255884835375
1768224353.1594164,-0.368461631041998,0.7555157121439127,0.4923037651482699,0.8196597486861632,-0.05724161779595689,0.5675182430453818,0.052955994811923986,-0.005009478075129749,0.0834374553902041,0.1457576388450656
1768224353.2590375,-0.3688601307780088,0.7639686404832257,0.5121549306180078,0.8187496049978794,-0.06038784168464608,0.5679258998974425,0.05884356479825425,0.008155171229366483,0.0683141241156383,0.2047222775115033
1768224353.3647392,-0.3703890122878686,0.7702114385799839,0.5365019030173391,0.8187652244699479,-0.06288403558868341,0.5671285167013815,0.06351653966368218,0.002718328687070667,0.028374963105358718,0.24033886150411565
1768224353.4631867,-0.36913730356109553,0.7738946987778959,0.5627964107081977,0.8199946697977311,-0.06428260646246078,0.5646191297774564,0.06842314154619203,0.01762670789531494,0.005863593810868503,0.2541093355977464
1768224353.5609162,-0.36680780519133627,0.77506440453885,0.5899354584577238,0.8217001541291608,-0.06607787487324797,0.561032607252949,0.07539883789095986,0.041857470391373615,-0.0031354875283518954,0.2722597896734616
1768224353.6602168,-0.361473280024225,0.774470062289521,0.6177402305167101,0.823182583580632,-0.06532080058150247,0.5581129530534622,0.0813237894767043,0.06372929157174817,-0.027850853685052274,0.25731090411939384
1768224353.7591398,-0.35321762962901326,0.7735969436991738,0.6387744524850306,0.8246426310436441,-0.06450555278845362,0.5549431559351651,0.0885531388805153,0.08735950380338123,-0.03432988986653593,0.14570363947792245
1768224353.8562236,-0.34312489992343387,0.7712882661734005,0.6558010409551582,0.8252429358535507,-0.06557540715180249,0.5525090718542266,0.09699323852449052,0.12986397884796963,-0.023994252068577412,0.1461834680797581
1768224353.9503016,-0.32765257617124427,0.7688801431733078,0.6686146796866512,0.8223080071941783,-0.06555868727448877,0.5563678593227765,0.09983188338289557,0.14539538506201471,-0.017624352350418294,0.15052873420317547
1768224354.0529587,-0.31204514067090394,0.7675409193434781,0.6835858254501412,0.8211310889321728,-0.06321950999007273,0.5582848492390918,0.10032474996611696,0.1417208384354416,-0.015369291559489347,0.15509877831132635
1768224354.156334,-0.2917551198794789,0.7632888535158457,0.7021388071492257,0.8295058038652203,-0.05350951026097089,0.5495949914602787,0.08367914332330431,0.13780603189852816,0.001751092927239877,0.12858301594028743
1768224354.2635384,-0.28285990618086887,0.7558932195695366,0.7130361709346612,0.8389867561600481,-0.022890910302834695,0.5426489417070688,0.033306985419666896,0.12238335338065072,0.02066914816243552,0.01997015891272165
1768224354.3627777,-0.2759571310766283,0.7573015805705824,0.7055284333745377,0.8358188912761616,-0.02445532378353594,0.5473036727282458,0.0356006733462127,0.11489371732178684,0.005356952965417752,-0.10197266065371718
1768224354.4602444,-0.26804803777291397,0.7588829565748183,0.687319346272087,0.8363888911149482,-0.023736284286766822,0.5465437813782643,0.034352680601568326,0.08874180786519144,0.019036616170811586,-0.21902080770304955
1768224354.5596113,-0.26183062124200307,0.7609162795636929,0.661832234688166,0.8404131143418152,-0.02357538405843125,0.5403190765495512,0.03471734473470908,0.0837254939943357,0.020898951908039125,-0.24310087180291648
1768224354.6649575,-0.25462508759214464,0.7636142709589441,0.6384664203379871,0.8449640941411688,-0.02228877608997604,0.5332201311067971,0.034859458616784626,0.1000265692082205,0.01508751251195469,-0.20279189634909697
1768224354.7537825,-0.24419921321034263,0.7665094973185825,0.6224174827740937,0.8468623424379923,-0.022938940267079464,0.5304862844014376,0.029703199184889537,0.1303639175792604,0.031179361493065084,-0.1114972228702604
1768224354.862168,-0.22880413306737443,0.7690894562463078,0.6146645851307637,0.84798565282872,-0.02555996140258686,0.5284643907314538,0.03150251892438652,0.19272444786559823,0.023722531325375752,-0.015524291179461611
1768224354.9670026,-0.2083293519308296,0.7721027214810537,0.6152987477481002,0.8484205433910285,-0.023886828569778515,0.5279459393250352,0.029750397025185706,0.2456715270474451,0.01877601001990435,0.06172322943335668
1768224355.060734,-0.18266149228061615,0.7739542821310091,0.6239367646558842,0.8495433650145808,-0.027946429120469463,0.5256735285174017,0.03409412669627914,0.29548528168306015,0.016866725261149202,0.1329633184948149
1768224355.1632411,-0.15191824455906888,0.7764624666096277,0.6396039421621385,0.8506699548235657,-0.026350147294358035,0.5241457664810419,0.030618836980519946,0.3585753929189269,0.011005001792105543,0.2149085590711506
1768224355.2619157,-0.11465895084583638,0.7778791990438022,0.660099899755245,0.8475178009845166,-0.02444739676158614,0.5292813128099383,0.03126009782677113,0.3984892988044835,0.002472115424194697,0.22279248244488803
1768224355.3697927,-0.07243657684853083,0.7784991893428919,0.6812438905361051,0.8443429865107346,-0.02306213291644514,0.5343050895773461,0.032728128685004104,0.4486220731628656,-0.008088061595317744,0.22709863817739345
1768224355.4683485,-0.026606509844696202,0.7803032201276063,0.7029296058609386,0.8418888016180213,-0.019798381079597725,0.5380848486275929,0.03599952074985627,0.4814041163435569,-0.013853741668860477,0.1917782380913149
1768224355.5623274,0.022369131198721526,0.7824405005056411,0.7170027308866365,0.8396646955587528,-0.017944349193746958,0.5416143941045932,0.03598676788701942,0.506032306695451,-0.0022314823317290122,0.06556778269237609
1768224355.6645458,0.07216184257573455,0.7841508753624284,0.7129380821257009,0.8368157850182864,-0.016878549635973576,0.5459078843231999,0.037934658825184646,0.5081895005846442,0.00033125824388738,-0.14687601867149272
1768224355.755028,0.12242476139763592,0.7856635143462111,0.6883248537201071,0.8328236651090962,-0.016703846556112546,0.5519411269493012,0.03855796579719001,0.5099818134042385,0.0042632585142003444,-0.329804576715683
1768224355.8619344,0.17021180407853215,0.7898171943084644,0.6491977679261093,0.8293939247882861,-0.016863965400888074,0.5569658656651894,0.040129149991827935,0.4829339855975478,0.011751698709753804,-0.43385077853375625
1768224355.959468,0.2184916176975527,0.7936073634458831,0.6097380095522242,0.8281380127756786,-0.01929235589214881,0.5585548083299661,0.04279909919093524,0.48539100921131,0.03424387010287758,-0.33064612357986695
1768224356.0580587,0.26368160583502337,0.8030995903356539,0.5838418822271432,0.828177392153191,-0.021830950379060486,0.5583072014963922,0.04403050634677867,0.46552605305515765,0.07369994983668687,-0.18756844196239242
1768224356.154587,0.3120974259829686,0.8117190750248796,0.5715382795415879,0.8280055317072925,-0.02434463488663172,0.5580474019691933,0.048961978818201086,0.4939620801992239,0.10498034314898277,-0.05759975091845624
1768224356.2600665,0.36070060596236936,0.8234368089723821,0.5692313498245081,0.8278045130782711,-0.027815477112106836,0.5580662199833932,0.05028003056601538,0.48987529497017873,0.12536962575109917,-0.04073417834019458
1768224356.3588786,0.40619076201297866,0.8378931218740042,0.5631226026678682,0.8267338433821894,-0.0302219662905094,0.5593426176147275,0.05228404230693998,0.4588585185950579,0.14591009550912856,-0.11898702001124567
1768224356.4604833,0.4511866911250917,0.8518419453799579,0.546728422578809,0.825590044120157,-0.031405699694710076,0.5606810312795922,0.05524076610272637,0.43575264386165496,0.16153643032064885,-0.21477903970639312
1768224356.563703,0.49244741429792793,0.8671593981209489,0.5209058389007565,0.8244094200942985,-0.03246835629944626,0.5621783946507583,0.057011985467012874,0.41815736375528567,0.16498810369962638,-0.33419013075460774
1768224356.6616778,0.5330829428788767,0.8826568951741438,0.48285152210682364,0.8230347934359146,-0.03855839176671696,0.5635483991054475,0.05949942087073542,0.4030055039674874,0.17589789473825085,-0.420861973793783
1768224356.7613091,0.571240893983114,0.8969656487785227,0.4383696483875931,0.8219001501149432,-0.05166517596179074,0.5637822935953722,0.06293153630901238,0.37691033117209216,0.17473901245848691,-0.4888369282046508
1768224356.8607543,0.6065800210551952,0.911206679217533,0.3900572584747456,0.8188994900117555,-0.06865916008330883,0.5657840238385164,0.06766079636124946,0.33338785897217377,0.16646194924991187,-0.45441895897330253
1768224356.9629428,0.6349991207078132,0.9258580233995832,0.3467370381313966,0.8195984277415976,-0.08679031279858106,0.5616051165290874,0.07297637930300493,0.27511319955841096,0.15809770583732619,-0.4326290708405334
1768224357.0663412,0.656923594471546,0.9526846220491757,0.3094234062381707,0.8208643979470382,-0.09959220111477328,0.5574056757813212,0.07457845712355411,0.22114169967159697,0.16755978319171932,-0.3382028778492411
1768224357.1623237,0.6714804467986182,1.003627856973707,0.2850015626682215,0.8238862804909666,-0.09927997860253766,0.5545101855816575,0.06223613703979294,0.20222179830888484,0.14685704924877926,-0.1987659004967472
1768224357.2567189,0.6901327717094932,1.042248771178724,0.2738767533727679,0.8268728771685884,-0.09507732144391044,0.551450953879709,0.056065973773324784,0.24295792161877644,0.1433675191187,-0.0936277139501645
1768224357.3535638,0.7195389435521704,1.0593193636221596,0.26854773289422484,0.8268275249899038,-0.09625483263004617,0.5510046592708742,0.059034875931266745,0.2743032957251263,0.13789685310581812,-0.05393210468824702
1768224357.4623573,0.7501143009913085,1.066300923549925,0.2624153493766705,0.82623401666488,-0.10053191285966295,0.5507120583384927,0.06282446182162313,0.282077906571476,0.10931870240712273,-0.0356342481167216
1768224357.5641978,0.7832088889357172,1.0709499301876229,0.2548109409050133,0.8248017100011218,-0.10758415904399998,0.5507548220076353,0.06925975698310707,0.2836727083503261,0.07660163659202429,-0.03890200726995152
1768224357.6574745,0.8146568983542591,1.0664860030322039,0.25045945710129935,0.8219446473387721,-0.1253146153376168,0.5500300009515627,0.0785508876280262,0.3108961596639193,0.04734590812917492,-0.004736107961348207
1768224357.7595956,0.8458958685906789,1.0609763220548831,0.25046692720321523,0.8175588243462345,-0.14793293120510764,0.549488370890232,0.08818132940178892,0.2867031861384257,0.001776272180277972,0.019171145608671853
1768224357.860637,0.8765550366282637,1.0540046537470982,0.2537188727852538,0.8115662425644833,-0.1723425939493273,0.5491127461792505,0.10066506953291046,0.27842685972202663,-0.062337478297622734,0.057599892853777694
1768224357.9631925,0.9041188889571107,1.0435478707044896,0.26237738906123625,0.8042769447177349,-0.19461552586522682,0.5485607530968779,0.11976849940402969,0.26441046008393415,-0.10009638827872439,0.08296165242579226
1768224358.061447,0.9269922689126633,1.0283927946937959,0.27376380116417853,0.7959036256099121,-0.21510386509729262,0.5463867880993455,0.14740835712972092,0.21038996354569678,-0.12857939077942324,0.04590333154955998
1768224358.1635194,0.9478742093868469,1.0139666130535456,0.2711858058704862,0.7879083390356705,-0.23152142205756066,0.5434554213768321,0.1739381653997359,0.195043937263649,-0.136896987923497,-0.14395464388025053
1768224358.257353,0.9696414463278344,1.0018721546632603,0.2534043516507213,0.7792241218057648,-0.24742986637311548,0.5421901796586645,0.193953701445273,0.1968023588422009,-0.11947855081567062,-0.22991606897280473
1768224358.358766,0.9942272724371484,0.9941235652429584,0.23277105588529778,0.7715818298873163,-0.2644070052950652,0.5421873046607245,0.2019488598714403,0.21672787677136643,-0.09395056300817947,-0.18731483819656164
1768224358.4600177,1.02008669967406,0.9862773078885785,0.2236929425332348,0.7654155466435215,-0.2809798656331084,0.5406533501405385,0.20708286034100457,0.24883627076215944,-0.07762537877691303,-0.04564986665035119
1768224358.5610745,1.0479211670835837,0.9780857424459398,0.2249141811085227,0.7621889244276281,-0.29463451872757,0.5385853420469882,0.20538834725017263,0.2551784154683662,-0.07933172099971857,0.01254704888725432
1768224358.652792,1.0749261362173763,0.968710551327166,0.2264594826718518,0.76341370687732,-0.3060024542516189,0.5308400015545431,0.20437931131449674,0.26092551080423626,-0.09278501144531445,-0.030375612330916367
1768224358.7608678,1.1027661786708487,0.9573960171526402,0.21909640464771285,0.7647085961370457,-0.314643119782064,0.5245245173365558,0.20271778629605167,0.27475237614358605,-0.11874926930809598,-0.12419789112156797
1768224358.8606353,1.1299296263643634,0.9430214074134515,0.20516899680777362,0.7649223644640617,-0.3197713108529771,0.5207310781670189,0.20366450188752122,0.28896790578747333,-0.15681491679495657,-0.13405277394288376
1768224358.9739885,1.1579224162106843,0.9243283511335614,0.1918899476280566,0.7630422830747783,-0.31445244877442047,0.5220159828203124,0.2153728055719758,0.29865654369472144,-0.19820445622522478,-0.10311243573519267
